user_id,books_rated
31537,149
31538,106
31539,95
31540,81
31541,131
31542,84
31543,120
31544,104
31545,83
31546,118
31547,130
31548,95
31549,117
31550,92
31551,112
31552,111
31553,79
31554,104
31555,113
31556,83
31557,112
31558,30
31559,48
31560,125
31561,124
31562,109
31563,145
31564,154
31565,95
31566,100
31567,128
31568,91
31569,159
31570,81
31571,130
31572,100
31573,73
31574,94
31575,150
31576,99
31577,94
31578,126
31579,99
31580,81
31581,85
31582,119
31583,95
31584,113
31585,73
31586,107
31587,123
31588,107
31589,85
31590,93
31591,121
31592,137
31593,90
31594,116
31595,82
31596,130
31597,74
31598,119
31599,114
31600,92
31601,99
31602,141
31603,76
31604,99
31605,102
31606,119
31607,102
31608,30
31609,130
31610,142
31611,110
31612,59
31613,29
31614,118
31615,168
31616,83
31617,109
31618,140
31619,120
31620,134
31621,156
31622,97
31623,101
31624,98
31625,88
31626,95
31627,138
31628,104
31629,96
31630,104
31631,81
31632,109
31633,111
31634,163
31635,91
31636,120
31637,102
31638,155
31639,101
31640,117
31641,112
31642,94
31643,107
31644,113
31645,109
31646,116
31647,116
31648,138
31649,129
31650,137
31651,130
31652,91
31653,62
31654,84
31655,164
31656,127
31657,63
31658,96
31659,123
31660,128
31661,104
31662,100
31663,126
31664,70
31665,115
31666,106
31667,114
31668,123
31669,82
31670,94
31671,112
31672,123
31673,91
31674,78
31675,68
31676,98
31677,134
31678,92
31679,79
31680,91
31681,92
31682,127
31683,105
31684,98
31685,86
31686,125
31687,128
31688,111
31689,100
31690,92
31691,131
31692,90
31693,93
31694,98
31695,85
31696,99
31697,52
31698,92
31699,123
31700,75
31701,74
31702,93
31703,129
31704,107
31705,113
31706,137
31707,105
31708,118
31709,92
31710,88
31711,88
31712,103
31713,138
31714,37
31715,117
31716,106
31717,133
31718,100
31719,134
31720,93
31721,144
31722,106
31723,119
31724,106
31725,129
31726,99
31727,102
31728,122
31729,164
31730,103
31731,102
31732,111
31733,65
31734,28
31735,101
31736,98
31737,102
31738,101
31739,111
31740,136
31741,127
31742,95
31743,117
31744,112
31745,161
31746,139
31747,128
31748,100
31749,108
31750,98
31751,53
31752,113
31753,109
31754,169
31755,140
31756,104
31757,113
31758,112
31759,141
31760,178
31761,76
31762,111
31763,131
31764,99
31765,113
31766,117
31767,134
31768,75
31769,100
31770,104
31771,91
31772,138
31773,97
31774,95
31775,141
31776,130
31777,127
31778,137
31779,99
31780,134
31781,105
31782,168
31783,81
31784,112
31785,114
31786,86
31787,91
31788,104
31789,113
31790,91
31791,120
31792,119
31793,108
31794,134
31795,144
31796,108
31797,115
31798,90
31799,106
31800,103
31801,148
31802,100
31803,126
31804,88
31805,95
31806,93
31807,117
31808,113
31809,129
31810,113
31811,128
31812,108
31813,75
31814,72
31815,122
31816,123
31817,120
31818,146
31819,67
31820,118
31821,80
31822,71
31823,99
31824,154
31825,136
31826,103
31827,118
31828,133
31829,120
31830,146
31831,99
31832,113
31833,71
31834,120
31835,127
31836,125
31837,106
31838,103
31839,157
31840,112
31841,96
31842,137
31843,102
31844,94
31845,118
31846,116
31847,113
31848,88
31849,136
31850,93
31851,88
31852,181
31853,123
31854,102
31855,128
31856,119
31857,127
31858,142
31859,144
31860,142
31861,160
31862,93
31863,38
31864,69
31865,33
31866,84
31867,146
31868,133
31869,145
31870,102
31871,120
31872,92
31873,108
31874,101
31875,115
31876,114
31877,122
31878,115
31879,79
31880,125
31881,122
31882,93
31883,127
31884,38
31885,121
31886,154
31887,167
31888,132
31889,115
31890,115
31891,118
31892,99
31893,102
31894,102
31895,90
31896,152
31897,125
31898,112
31899,155
31900,121
31901,119
31902,114
31903,119
31904,102
31905,117
31906,117
31907,99
31908,171
31909,46
31910,97
31911,124
31912,112
31913,116
31914,95
31915,106
31916,152
31917,109
31918,72
31919,101
31920,130
31921,112
31922,105
31923,134
31924,149
31925,127
31926,124
31927,99
31928,151
31929,94
31930,104
31931,24
31932,121
31933,139
31934,69
31935,115
31936,158
31937,82
31938,122
31939,97
31940,115
31941,174
31942,108
31943,115
31944,103
31945,115
31946,111
31947,134
31948,96
31949,87
31950,110
31951,95
31952,126
31953,107
31954,117
31955,85
31956,101
31957,145
31958,107
31959,157
31960,116
31961,96
31962,114
31963,132
31964,108
31965,111
31966,99
31967,78
31968,149
31969,86
31970,107
31971,154
31972,151
31973,84
31974,99
31975,120
31976,95
31977,105
31978,88
31979,85
31980,110
31981,148
31982,85
31983,103
31984,112
31985,86
31986,134
31987,110
31988,141
31989,119
31990,100
31991,70
31992,72
31993,124
31994,107
31995,115
31996,174
31997,75
31998,130
31999,135
32000,143
32001,86
32002,71
32003,94
32004,109
32005,122
32006,108
32007,96
32008,104
32009,67
32010,114
32011,112
32012,114
32013,152
32014,95
32015,93
32016,108
32017,101
32018,83
32019,93
32020,88
32021,165
32022,103
32023,138
32024,93
32025,76
32026,95
32027,96
32028,56
32029,91
32030,85
32031,111
32032,79
32033,181
32034,149
32035,172
32036,120
32037,104
32038,88
32039,118
32040,131
32041,159
32042,126
32043,139
32044,137
32045,106
32046,73
32047,108
32048,98
32049,113
32050,122
32051,135
32052,171
32053,132
32054,117
32055,190
32056,116
32057,87
32058,177
32059,124
32060,34
32061,88
32062,82
32063,130
32064,109
32065,106
32066,112
32067,106
32068,128
32069,84
32070,140
32071,139
32072,101
32073,125
32074,97
32075,116
32076,109
32077,68
32078,124
32079,115
32080,118
32081,131
32082,100
32083,151
32084,133
32085,111
32086,116
32087,88
32088,161
32089,132
32090,119
32091,112
32092,142
32093,117
32094,116
32095,108
32096,116
32097,122
32098,126
32099,123
32100,103
32101,131
32102,115
32103,92
32104,101
32105,87
32106,107
32107,90
32108,115
32109,109
32110,96
32111,142
32112,103
32113,127
32114,110
32115,106
32116,90
32117,95
32118,82
32119,75
32120,93
32121,78
32122,113
32123,135
32124,139
32125,58
32126,143
32127,90
32128,21
32129,102
32130,138
32131,130
32132,100
32133,90
32134,133
32135,121
32136,104
32137,102
32138,113
32139,172
32140,149
32141,115
32142,96
32143,98
32144,109
32145,88
32146,126
32147,84
32148,146
32149,169
32150,94
32151,108
32152,113
32153,153
32154,70
32155,114
32156,103
32157,105
32158,123
32159,102
32160,169
32161,133
32162,153
32163,132
32164,119
32165,97
32166,137
32167,96
32168,111
32169,95
32170,138
32171,147
32172,87
32173,125
32174,47
32175,88
32176,126
32177,142
32178,83
32179,94
32180,135
32181,32
32182,148
32183,109
32184,113
32185,65
32186,128
32187,81
32188,112
32189,156
32190,105
32191,149
32192,109
32193,117
32194,144
32195,106
32196,82
32197,92
32198,137
32199,176
32200,80
32201,161
32202,138
32203,117
32204,156
32205,143
32206,119
32207,91
32208,85
32209,58
32210,96
32211,141
32212,126
32213,103
32214,91
32215,134
32216,88
32217,118
32218,78
32219,98
32220,88
32221,112
32222,124
32223,119
32224,93
32225,98
32226,136
32227,104
32228,118
32229,49
32230,97
32231,120
32232,122
32233,85
32234,117
32235,131
32236,116
32237,106
32238,124
32239,96
32240,91
32241,112
32242,76
32243,109
32244,76
32245,108
32246,97
32247,88
32248,85
32249,97
32250,115
32251,150
32252,153
32253,95
32254,116
32255,111
32256,74
32257,112
32258,96
32259,135
32260,132
32261,122
32262,128
32263,68
32264,116
32265,111
32266,36
32267,141
32268,95
32269,166
32270,92
32271,107
32272,84
32273,135
32274,114
32275,126
32276,107
32277,105
32278,104
32279,119
32280,111
32281,72
32282,116
32283,118
32284,103
32285,71
32286,127
32287,102
32288,91
32289,121
32290,144
32291,68
32292,142
32293,120
32294,69
32295,40
32296,149
32297,135
32298,100
32299,106
32300,96
32301,116
32302,115
32303,74
32304,71
32305,193
32306,130
32307,114
32308,118
32309,88
32310,105
32311,82
32312,147
32313,76
32314,150
32315,87
32316,106
32317,119
32318,107
32319,94
32320,133
32321,113
32322,100
32323,87
32324,81
32325,99
32326,114
32327,114
32328,88
32329,110
32330,105
32331,111
32332,154
32333,125
32334,109
32335,97
32336,81
32337,111
32338,184
32339,116
32340,125
32341,92
32342,156
32343,97
32344,104
32345,105
32346,167
32347,100
32348,96
32349,107
32350,106
32351,26
32352,107
32353,114
32354,158
32355,81
32356,114
32357,134
32358,124
32359,92
32360,120
32361,124
32362,110
32363,98
32364,150
32365,84
32366,107
32367,107
32368,116
32369,116
32370,71
32371,91
32372,102
32373,105
32374,98
32375,73
32376,163
32377,130
32378,95
32379,109
32380,117
32381,92
32382,83
32383,97
32384,71
32385,124
32386,109
32387,91
32388,113
32389,118
32390,82
32391,78
32392,107
32393,101
32394,95
32395,107
32396,129
32397,150
32398,93
32399,136
32400,122
32401,104
32402,105
32403,94
32404,99
32405,32
32406,59
32407,86
32408,69
32409,120
32410,159
32411,69
32412,82
32413,132
32414,76
32415,122
32416,134
32417,142
32418,123
32419,182
32420,118
32421,150
32422,97
32423,101
32424,73
32425,145
32426,115
32427,105
32428,29
32429,75
32430,77
32431,116
32432,103
32433,83
32434,96
32435,145
32436,79
32437,92
32438,93
32439,126
32440,144
32441,129
32442,106
32443,61
32444,135
32445,77
32446,114
32447,118
32448,99
32449,112
32450,134
32451,88
32452,118
32453,124
32454,98
32455,108
32456,97
32457,108
32458,30
32459,80
32460,120
32461,127
32462,105
32463,138
32464,127
32465,105
32466,92
32467,134
32468,132
32469,121
32470,85
32471,94
32472,103
32473,111
32474,101
32475,143
32476,152
32477,132
32478,134
32479,95
32480,130
32481,85
32482,107
32483,114
32484,116
32485,103
32486,130
32487,149
32488,82
32489,119
32490,179
32491,116
32492,146
32493,105
32494,133
32495,94
32496,116
32497,102
32498,117
32499,128
32500,82
32501,141
32502,114
32503,112
32504,50
32505,145
32506,129
32507,91
32508,117
32509,123
32510,88
32511,97
32512,101
32513,89
32514,120
32515,117
32516,105
32517,102
32518,112
32519,90
32520,100
32521,143
32522,128
32523,97
32524,109
32525,110
32526,101
32527,81
32528,139
32529,109
32530,87
32531,68
32532,140
32533,114
32534,113
32535,94
32536,93
32537,153
32538,131
32539,142
32540,146
32541,113
32542,136
32543,113
32544,41
32545,124
32546,87
32547,120
32548,137
32549,84
32550,107
32551,126
32552,124
32553,149
32554,130
32555,151
32556,103
32557,142
32558,109
32559,108
32560,131
32561,116
32562,118
32563,104
32564,131
32565,91
32566,102
32567,105
32568,146
32569,127
32570,148
32571,122
32572,120
32573,98
32574,172
32575,101
32576,181
32577,82
32578,129
32579,113
32580,125
32581,132
32582,77
32583,120
32584,99
32585,103
32586,150
32587,138
32588,132
32589,146
32590,79
32591,83
32592,183
32593,103
32594,107
32595,125
32596,141
32597,148
32598,128
32599,106
32600,107
32601,101
32602,115
32603,114
32604,128
32605,122
32606,147
32607,147
32608,128
32609,85
32610,82
32611,157
32612,130
32613,87
32614,72
32615,126
32616,96
32617,169
32618,100
32619,112
32620,83
32621,111
32622,156
32623,123
32624,107
32625,112
32626,108
32627,116
32628,134
32629,96
32630,129
32631,67
32632,128
32633,59
32634,74
32635,184
32636,84
32637,108
32638,117
32639,128
32640,79
32641,93
32642,95
32643,105
32644,104
32645,84
32646,118
32647,73
32648,116
32649,166
32650,98
32651,105
32652,84
32653,101
32654,125
32655,78
32656,78
32657,99
32658,104
32659,116
32660,77
32661,76
32662,72
32663,90
32664,113
32665,131
32666,116
32667,164
32668,98
32669,150
32670,100
32671,119
32672,98
32673,130
32674,87
32675,100
32676,88
32677,27
32678,122
32679,99
32680,110
32681,116
32682,118
32683,112
32684,118
32685,109
32686,92
32687,159
32688,78
32689,133
32690,160
32691,81
32692,115
32693,42
32694,102
32695,112
32696,109
32697,126
32698,88
32699,79
32700,68
32701,105
32702,131
32703,152
32704,110
32705,135
32706,83
32707,138
32708,90
32709,97
32710,169
32711,83
32712,97
32713,85
32714,74
32715,116
32716,83
32717,135
32718,130
32719,121
32720,75
32721,37
32722,46
32723,73
32724,68
32725,122
32726,110
32727,158
32728,136
32729,79
32730,116
32731,99
32732,100
32733,50
32734,83
32735,111
32736,142
32737,97
32738,139
32739,136
32740,120
32741,122
32742,86
32743,133
32744,78
32745,194
32746,103
32747,138
32748,193
32749,147
32750,125
32751,118
32752,113
32753,137
32754,93
32755,109
32756,118
32757,86
32758,150
32759,167
32760,115
32761,110
32762,100
32763,58
32764,146
32765,131
32766,92
32767,102
32768,97
32769,90
32770,153
32771,145
32772,105
32773,168
32774,74
32775,107
32776,126
32777,91
32778,118
32779,105
32780,88
32781,119
32782,109
32783,127
32784,94
32785,93
32786,124
32787,109
32788,81
32789,93
32790,83
32791,116
32792,109
32793,115
32794,104
32795,124
32796,88
32797,115
32798,71
32799,109
32800,101
32801,83
32802,134
32803,160
32804,91
32805,108
32806,97
32807,97
32808,79
32809,175
32810,155
32811,159
32812,86
32813,131
32814,127
32815,108
32816,92
32817,100
32818,102
32819,89
32820,93
32821,104
32822,103
32823,103
32824,80
32825,94
32826,90
32827,104
32828,97
32829,71
32830,97
32831,109
32832,146
32833,123
32834,167
32835,139
32836,137
32837,89
32838,40
32839,118
32840,105
32841,153
32842,83
32843,98
32844,108
32845,162
32846,131
32847,107
32848,159
32849,110
32850,159
32851,110
32852,112
32853,116
32854,113
32855,95
32856,151
32857,107
32858,124
32859,105
32860,113
32861,79
32862,95
32863,120
32864,108
32865,126
32866,96
32867,111
32868,96
32869,116
32870,121
32871,85
32872,146
32873,64
32874,96
32875,77
32876,149
32877,137
32878,89
32879,73
32880,86
32881,107
32882,111
32883,33
32884,80
32885,146
32886,92
32887,79
32888,87
32889,119
32890,81
32891,128
32892,96
32893,30
32894,54
32895,66
32896,114
32897,109
32898,103
32899,103
32900,128
32901,144
32902,150
32903,102
32904,97
32905,118
32906,137
32907,162
32908,59
32909,97
32910,80
32911,72
32912,83
32913,115
32914,86
32915,80
32916,173
32917,93
32918,184
32919,129
32920,117
32921,138
32922,109
32923,189
32924,101
32925,24
32926,104
32927,121
32928,97
32929,149
32930,108
32931,75
32932,136
32933,111
32934,95
32935,110
32936,121
32937,127
32938,78
32939,128
32940,116
32941,126
32942,129
32943,122
32944,111
32945,98
32946,127
32947,40
32948,114
32949,70
32950,117
32951,145
32952,175
32953,126
32954,107
32955,112
32956,138
32957,111
32958,91
32959,131
32960,22
32961,112
32962,128
32963,107
32964,113
32965,87
32966,84
32967,104
32968,117
32969,78
32970,52
32971,77
32972,123
32973,95
32974,81
32975,102
32976,119
32977,111
32978,125
32979,153
32980,110
32981,113
32982,115
32983,129
32984,105
32985,127
32986,120
32987,107
32988,134
32989,140
32990,145
32991,99
32992,123
32993,119
32994,155
32995,81
32996,138
32997,118
32998,84
32999,122
33000,99
33001,92
33002,66
33003,90
33004,75
33005,79
33006,100
33007,122
33008,106
33009,115
33010,112
33011,70
33012,140
33013,106
33014,72
33015,137
33016,148
33017,107
33018,89
33019,128
33020,115
33021,100
33022,100
33023,91
33024,105
33025,145
33026,95
33027,104
33028,95
33029,100
33030,106
33031,70
33032,128
33033,123
33034,100
33035,151
33036,84
33037,169
33038,127
33039,121
33040,125
33041,159
33042,89
33043,143
33044,100
33045,117
33046,92
33047,133
33048,102
33049,143
33050,118
33051,134
33052,103
33053,141
33054,123
33055,98
33056,99
33057,133
33058,107
33059,138
33060,75
33061,118
33062,141
33063,159
33064,84
33065,195
33066,91
33067,108
33068,109
33069,168
33070,97
33071,97
33072,87
33073,130
33074,134
33075,171
33076,108
33077,47
33078,87
33079,100
33080,74
33081,137
33082,148
33083,108
33084,73
33085,131
33086,71
33087,78
33088,92
33089,89
33090,131
33091,75
33092,98
33093,159
33094,101
33095,111
33096,119
33097,96
33098,103
33099,148
33100,118
33101,124
33102,153
33103,114
33104,100
33105,150
33106,75
33107,120
33108,30
33109,100
33110,137
33111,97
33112,87
33113,125
33114,81
33115,85
33116,130
33117,119
33118,110
33119,175
33120,95
33121,104
33122,77
33123,144
33124,125
33125,126
33126,121
33127,171
33128,136
33129,107
33130,90
33131,108
33132,102
33133,120
33134,99
33135,82
33136,146
33137,113
33138,123
33139,93
33140,96
33141,104
33142,97
33143,34
33144,125
33145,97
33146,95
33147,181
33148,72
33149,85
33150,120
33151,137
33152,92
33153,95
33154,99
33155,135
33156,99
33157,92
33158,114
33159,106
33160,105
33161,107
33162,131
33163,95
33164,95
33165,128
33166,134
33167,30
33168,122
33169,107
33170,127
33171,110
33172,73
33173,70
33174,48
33175,81
33176,105
33177,114
33178,114
33179,127
33180,96
33181,90
33182,110
33183,115
33184,86
33185,95
33186,116
33187,87
33188,112
33189,122
33190,105
33191,151
33192,116
33193,113
33194,123
33195,81
33196,109
33197,90
33198,107
33199,103
33200,101
33201,120
33202,106
33203,115
33204,120
33205,103
33206,112
33207,179
33208,133
33209,105
33210,92
33211,97
33212,157
33213,121
33214,98
33215,96
33216,114
33217,106
33218,125
33219,83
33220,52
33221,88
33222,77
33223,143
33224,98
33225,134
33226,112
33227,153
33228,87
33229,100
33230,142
33231,67
33232,117
33233,103
33234,101
33235,121
33236,130
33237,100
33238,95
33239,90
33240,111
33241,142
33242,98
33243,84
33244,127
33245,142
33246,87
33247,104
33248,28
33249,93
33250,112
33251,113
33252,117
33253,78
33254,120
33255,123
33256,107
33257,97
33258,48
33259,81
33260,118
33261,113
33262,109
33263,143
33264,76
33265,122
33266,120
33267,109
33268,114
33269,47
33270,128
33271,134
33272,77
33273,70
33274,78
33275,97
33276,83
33277,105
33278,117
33279,114
33280,96
33281,124
33282,96
33283,110
33284,96
33285,137
33286,120
33287,111
33288,112
33289,108
33290,126
33291,88
33292,123
33293,132
33294,142
33295,109
33296,139
33297,99
33298,162
33299,130
33300,111
33301,102
33302,113
33303,104
33304,124
33305,95
33306,82
33307,162
33308,117
33309,122
33310,36
33311,100
33312,152
33313,113
33314,95
33315,115
33316,102
33317,116
33318,90
33319,115
33320,94
33321,100
33322,80
33323,127
33324,113
33325,101
33326,151
33327,93
33328,141
33329,137
33330,135
33331,138
33332,97
33333,130
33334,78
33335,31
33336,96
33337,174
33338,97
33339,106
33340,96
33341,72
33342,27
33343,122
33344,106
33345,127
33346,114
33347,115
33348,142
33349,103
33350,96
33351,74
33352,82
33353,124
33354,96
33355,136
33356,153
33357,176
33358,79
33359,50
33360,117
33361,130
33362,97
33363,149
33364,125
33365,75
33366,95
33367,83
33368,98
33369,120
33370,98
33371,118
33372,96
33373,131
33374,118
33375,92
33376,108
33377,130
33378,134
33379,114
33380,149
33381,88
33382,78
33383,110
33384,130
33385,118
33386,77
33387,93
33388,93
33389,75
33390,134
33391,43
33392,131
33393,77
33394,109
33395,86
33396,94
33397,106
33398,113
33399,69
33400,119
33401,124
33402,95
33403,138
33404,88
33405,74
33406,137
33407,83
33408,134
33409,176
33410,105
33411,128
33412,119
33413,93
33414,103
33415,86
33416,115
33417,133
33418,115
33419,67
33420,95
33421,127
33422,114
33423,78
33424,86
33425,126
33426,83
33427,131
33428,126
33429,105
33430,87
33431,74
33432,123
33433,92
33434,98
33435,98
33436,78
33437,103
33438,103
33439,113
33440,139
33441,74
33442,101
33443,89
33444,29
33445,122
33446,116
33447,118
33448,72
33449,94
33450,139
33451,85
33452,94
33453,102
33454,128
33455,180
33456,130
33457,124
33458,76
33459,58
33460,95
33461,90
33462,68
33463,86
33464,111
33465,120
33466,106
33467,133
33468,118
33469,112
33470,130
33471,130
33472,142
33473,174
33474,122
33475,118
33476,54
33477,84
33478,97
33479,96
33480,137
33481,96
33482,96
33483,83
33484,133
33485,80
33486,100
33487,89
33488,111
33489,118
33490,85
33491,118
33492,91
33493,101
33494,127
33495,97
33496,90
33497,137
33498,115
33499,111
33500,152
33501,108
33502,135
33503,142
33504,95
33505,136
33506,104
33507,120
33508,123
33509,115
33510,129
33511,127
33512,126
33513,94
33514,154
33515,97
33516,131
33517,85
33518,123
33519,110
33520,86
33521,43
33522,127
33523,106
33524,107
33525,72
33526,104
33527,172
33528,91
33529,98
33530,114
33531,111
33532,79
33533,97
33534,138
33535,98
33536,118
33537,159
33538,108
33539,94
33540,73
33541,94
33542,83
33543,112
33544,92
33545,121
33546,141
33547,157
33548,93
33549,131
33550,101
33551,96
33552,65
33553,86
33554,134
33555,170
33556,169
33557,149
33558,84
33559,126
33560,113
33561,75
33562,115
33563,79
33564,118
33565,107
33566,99
33567,148
33568,135
33569,113
33570,140
33571,107
33572,159
33573,132
33574,81
33575,76
33576,122
33577,102
33578,137
33579,103
33580,139
33581,72
33582,116
33583,121
33584,113
33585,156
33586,115
33587,96
33588,122
33589,137
33590,77
33591,113
33592,72
33593,98
33594,106
33595,102
33596,60
33597,104
33598,65
33599,163
33600,107
33601,89
33602,100
33603,127
33604,88
33605,112
33606,146
33607,105
33608,104
33609,147
33610,119
33611,125
33612,134
33613,113
33614,75
33615,152
33616,135
33617,136
33618,115
33619,81
33620,85
33621,165
33622,128
33623,105
33624,95
33625,139
33626,137
33627,86
33628,70
33629,111
33630,80
33631,102
33632,113
33633,176
33634,103
33635,136
33636,102
33637,89
33638,103
33639,109
33640,150
33641,102
33642,151
33643,119
33644,108
33645,92
33646,115
33647,101
33648,93
33649,131
33650,119
33651,131
33652,108
33653,148
33654,139
33655,121
33656,80
33657,66
33658,82
33659,94
33660,87
33661,130
33662,152
33663,116
33664,102
33665,140
33666,113
33667,98
33668,122
33669,105
33670,93
33671,83
33672,102
33673,84
33674,109
33675,120
33676,114
33677,134
33678,119
33679,172
33680,44
33681,110
33682,162
33683,102
33684,114
33685,89
33686,115
33687,135
33688,79
33689,137
33690,94
33691,42
33692,142
33693,67
33694,74
33695,71
33696,86
33697,188
33698,151
33699,101
33700,100
33701,91
33702,118
33703,84
33704,120
33705,92
33706,125
33707,104
33708,101
33709,105
33710,84
33711,25
33712,135
33713,169
33714,101
33715,99
33716,186
33717,132
33718,126
33719,88
33720,93
33721,126
33722,76
33723,128
33724,113
33725,101
33726,93
33727,76
33728,149
33729,131
33730,100
33731,106
33732,119
33733,115
33734,122
33735,105
33736,94
33737,99
33738,111
33739,136
33740,140
33741,96
33742,94
33743,135
33744,114
33745,132
33746,110
33747,96
33748,84
33749,146
33750,106
33751,118
33752,110
33753,93
33754,96
33755,78
33756,74
33757,134
33758,160
33759,98
33760,97
33761,97
33762,118
33763,93
33764,156
33765,157
33766,116
33767,111
33768,107
33769,115
33770,109
33771,86
33772,158
33773,97
33774,110
33775,72
33776,127
33777,126
33778,69
33779,97
33780,120
33781,120
33782,100
33783,112
33784,89
33785,117
33786,111
33787,84
33788,75
33789,132
33790,99
33791,118
33792,154
33793,132
33794,104
33795,112
33796,103
33797,126
33798,119
33799,102
33800,97
33801,116
33802,104
33803,109
33804,118
33805,114
33806,82
33807,111
33808,130
33809,36
33810,99
33811,132
33812,96
33813,115
33814,107
33815,150
33816,152
33817,112
33818,79
33819,94
33820,111
33821,123
33822,101
33823,82
33824,99
33825,94
33826,93
33827,105
33828,100
33829,87
33830,98
33831,110
33832,127
33833,109
33834,104
33835,97
33836,142
33837,58
33838,148
33839,84
33840,103
33841,116
33842,107
33843,99
33844,122
33845,86
33846,107
33847,92
33848,127
33849,105
33850,82
33851,104
33852,103
33853,103
33854,120
33855,107
33856,147
33857,107
33858,142
33859,104
33860,106
33861,117
33862,84
33863,121
33864,181
33865,143
33866,90
33867,115
33868,105
33869,74
33870,113
33871,148
33872,185
33873,135
33874,123
33875,120
33876,130
33877,159
33878,116
33879,112
33880,120
33881,135
33882,97
33883,119
33884,114
33885,148
33886,164
33887,67
33888,91
33889,126
33890,184
33891,120
33892,129
33893,99
33894,91
33895,117
33896,138
33897,94
33898,126
33899,124
33900,86
33901,28
33902,130
33903,75
33904,113
33905,107
33906,92
33907,142
33908,116
33909,117
33910,119
33911,93
33912,109
33913,120
33914,26
33915,64
33916,110
33917,98
33918,113
33919,106
33920,77
33921,111
33922,143
33923,79
33924,132
33925,84
33926,97
33927,116
33928,108
33929,128
33930,98
33931,114
33932,100
33933,90
33934,64
33935,112
33936,106
33937,100
33938,156
33939,120
33940,123
33941,92
33942,78
33943,110
33944,85
33945,152
33946,71
33947,176
33948,164
33949,109
33950,107
33951,86
33952,91
33953,133
33954,125
33955,100
33956,98
33957,106
33958,69
33959,98
33960,108
33961,113
33962,106
33963,90
33964,97
33965,100
33966,72
33967,97
33968,126
33969,153
33970,97
33971,89
33972,116
33973,128
33974,115
33975,74
33976,85
33977,115
33978,85
33979,90
33980,104
33981,110
33982,128
33983,141
33984,138
33985,131
33986,136
33987,73
33988,81
33989,84
33990,106
33991,103
33992,146
33993,169
33994,119
33995,103
33996,137
33997,32
33998,123
33999,116
34000,83
34001,125
34002,68
34003,117
34004,116
34005,119
34006,102
34007,121
34008,148
34009,91
34010,115
34011,160
34012,83
34013,147
34014,158
34015,87
34016,124
34017,144
34018,135
34019,101
34020,108
34021,116
34022,67
34023,124
34024,107
34025,128
34026,155
34027,89
34028,72
34029,92
34030,102
34031,102
34032,100
34033,107
34034,116
34035,121
34036,31
34037,151
34038,102
34039,127
34040,94
34041,100
34042,112
34043,111
34044,62
34045,117
34046,28
34047,126
34048,104
34049,97
34050,162
34051,143
34052,106
34053,126
34054,153
34055,130
34056,83
34057,117
34058,85
34059,129
34060,78
34061,127
34062,139
34063,128
34064,90
34065,111
34066,149
34067,118
34068,93
34069,136
34070,104
34071,110
34072,144
34073,83
34074,96
34075,83
34076,103
34077,161
34078,146
34079,165
34080,126
34081,118
34082,152
34083,180
34084,123
34085,108
34086,75
34087,94
34088,114
34089,102
34090,109
34091,122
34092,90
34093,103
34094,126
34095,104
34096,103
34097,93
34098,81
34099,22
34100,70
34101,73
34102,134
34103,152
34104,114
34105,112
34106,108
34107,107
34108,139
34109,87
34110,113
34111,143
34112,113
34113,109
34114,92
34115,123
34116,121
34117,88
34118,122
34119,96
34120,107
34121,108
34122,42
34123,103
34124,98
34125,101
34126,110
34127,120
34128,125
34129,97
34130,94
34131,106
34132,87
34133,88
34134,90
34135,122
34136,146
34137,108
34138,131
34139,103
34140,129
34141,95
34142,92
34143,82
34144,94
34145,117
34146,134
34147,164
34148,108
34149,108
34150,70
34151,125
34152,136
34153,111
34154,92
34155,100
34156,105
34157,97
34158,142
34159,135
34160,124
34161,81
34162,41
34163,91
34164,118
34165,127
34166,102
34167,169
34168,120
34169,153
34170,114
34171,112
34172,146
34173,131
34174,114
34175,105
34176,132
34177,94
34178,117
34179,51
34180,98
34181,107
34182,99
34183,99
34184,100
34185,121
34186,77
34187,129
34188,111
34189,151
34190,113
34191,101
34192,123
34193,168
34194,31
34195,142
34196,128
34197,147
34198,125
34199,114
34200,128
34201,85
34202,85
34203,83
34204,99
34205,138
34206,97
34207,72
34208,114
34209,99
34210,129
34211,123
34212,114
34213,101
34214,66
34215,138
34216,87
34217,75
34218,57
34219,91
34220,105
34221,115
34222,120
34223,33
34224,133
34225,98
34226,129
34227,121
34228,86
34229,104
34230,138
34231,103
34232,108
34233,85
34234,74
34235,123
34236,123
34237,110
34238,113
34239,92
34240,86
34241,119
34242,88
34243,78
34244,108
34245,128
34246,113
34247,112
34248,113
34249,107
34250,120
34251,137
34252,137
34253,124
34254,104
34255,140
34256,104
34257,96
34258,136
34259,95
34260,84
34261,165
34262,81
34263,91
34264,127
34265,112
34266,131
34267,67
34268,148
34269,57
34270,164
34271,134
34272,118
34273,118
34274,88
34275,153
34276,122
34277,65
34278,46
34279,91
34280,53
34281,106
34282,82
34283,106
34284,160
34285,126
34286,111
34287,139
34288,114
34289,102
34290,104
34291,128
34292,106
34293,60
34294,71
34295,63
34296,63
34297,139
34298,131
34299,139
34300,59
34301,72
34302,161
34303,88
34304,98
34305,72
34306,142
34307,118
34308,133
34309,89
34310,92
34311,80
34312,128
34313,115
34314,103
34315,170
34316,86
34317,75
34318,117
34319,98
34320,73
34321,119
34322,125
34323,145
34324,95
34325,108
34326,116
34327,115
34328,116
34329,85
34330,114
34331,115
34332,116
34333,128
34334,112
